CCSI,5.39,7.5323,0,Buy
DLTH,0,14.7958,86.01,Buy
EQC,-0.1,-17.7711,0,Hold
EPRT,1.55,18.2225,50.97,Buy
RUN,-0.82,-60.5555,122.22,Buy
LOMA,1.43,1.6344,49.96,Hold
MTG,2.29,4.8026,13.7,Buy
IR,3.07,20.0119,29.73,Buy
MATV,1.72,9.9521,158.43,Buy
WEAV,-0.13,-22.1485,94.96,Buy
CRAI,6.24,13.3126,95.83,Buy
VRT,1.96,19.8527,188.17,Buy
USPH,3.18,20.0139,39.84,Buy
PLTK,0.87,7.3086,0,Buy
ASUR,0.71,16.7265,29.93,Buy
ENLC,0.68,8.7696,171.78,Buy
CFLT,0.2,-19.1044,146.5,Buy
NOV,1.76,10.8935,43.42,Buy
AMLX,3.77,-12.9612,1.37,Buy
SCSC,4.66,6.3869,37.95,StrongBuy
PK,0.69,10.7925,117.57,Hold
CCI,3.21,16.8453,404.63,Hold
OLLI,3.08,22.3618,32.58,Buy
CENTA,2.86,9.7216,94.7,Hold
PFG,7.48,8.4820,41.73,Hold
SOI,1.33,5.0649,18.4,Buy
NEP,1.3,31.5511,44.73,Buy
FRT,2.88,18.6765,144.88,Buy
MSGS,2.57,60.5295,0,Buy
MSTR,-1.93,-32.0678,273.74,Buy
NVS,7.56,102.4105,54.57,Buy
WSC,2.3,17.1811,228.35,StrongBuy
MSGE,1.31,14.7115,0,Buy
VITL,0.54,12.3887,5.23,Buy
IONS,-3.58,-10.7355,347.95,Buy
CMT,2.07,6.0632,21.74,Buy
CTLT,1.75,26.9573,104.62,Buy
HUBB,16.16,17.5043,59.1,Hold
ACGL,7.32,11.4504,18.62,Buy
STE,9.65,18.4704,50.54,Buy
WB,2.35,4.5985,75.92,Buy
LRCX,35.81,15.8835,63.93,Buy
GL,11.33,12.2383,51.66,Hold
VPG,2.57,7.2783,26.07,Buy
ALSN,7.29,7.3234,238.73,Hold
SPGI,14.45,25.8654,31.13,Buy
REPX,8.76,3.9765,102.43,Buy
REYN,1.61,13.9429,115.22,Hold
COHR,2.76,10.7673,62.36,Buy
GNL,1.45,13.9521,188.16,Buy
PRPH,-0.17,-38.4801,27.83,Buy
ASO,7.89,6.1663,101.3,Buy
URI,42.74,10.7826,173.09,Buy
CWCO,1.15,17.0726,1.36,StrongBuy
SBRA,0.56,17.0871,82.21,Hold
PLYM,-0.16,16.6994,186.22,Buy
RMR,1.79,2.4512,7.16,Hold
ESTE,3.89,3.1222,41.26,Buy
GRPN,0.78,-7.4984,0,Hold
MARA,-0.1,-168.4880,120.42,Buy
OFS,1.41,12.0034,186.97,Buy
TRN,1.86,15.6314,475.85,Hold
KURA,-2.16,-1.7165,2.84,Buy
NTAP,6.18,12.1721,306.07,Hold
IBM,9.42,13.7554,270.77,Hold
VREX,1.47,10.2087,86.24,Buy
DCPH,-2.11,-3.9172,6.8,Buy
KFRC,3.5,11.0060,20.93,Buy
SRPT,4.2,-23.6725,186.36,Buy
ZGN,0.47,19.6812,125.21,Hold
OTIS,3.87,17.3961,0,Hold
SEIC,4.01,17.8933,1.34,Hold
ATO,6.46,14.5397,62.72,Buy
NAAS,0.64,-2.3422,201.75,Hold
